id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score
3937,20,male,bba,7.27,91.5,yes,6.7,poor,coaching,low,hard,86.7
3938,21,female,b.sc,7.86,97.5,yes,5.1,poor,self-study,medium,easy,76.1
3939,23,female,b.sc,2.84,70.1,no,4.1,poor,mixed,low,moderate,50.0
3940,23,female,bca,3.9,76.9,yes,7.3,poor,mixed,high,easy,45.6
3941,22,male,b.tech,2.96,50.0,yes,4.1,average,online videos,medium,moderate,39.6
3942,24,other,b.tech,4.78,51.3,yes,9.9,average,online videos,high,moderate,71.1
3943,19,other,b.tech,0.3,90.0,yes,5.1,poor,mixed,low,hard,44.9
3944,19,other,b.com,2.44,42.7,yes,9.2,average,mixed,low,moderate,68.3
3945,21,female,bba,1.36,77.4,yes,9.7,poor,online videos,low,moderate,35.0
3946,21,other,b.tech,0.56,63.5,yes,6.6,poor,coaching,high,moderate,50.1
3947,22,female,b.tech,4.26,81.4,yes,9.4,good,online videos,medium,easy,68.6
3948,18,other,b.tech,3.23,88.1,yes,6.9,average,online videos,high,moderate,57.4
3949,21,male,b.tech,0.26,99.4,yes,6.4,poor,online videos,medium,moderate,41.2
3950,20,male,bba,7.78,58.2,yes,9.8,average,coaching,high,easy,100.0
3951,18,female,b.tech,7.91,85.3,yes,9.7,poor,mixed,low,moderate,95.3
3952,23,male,diploma,7.8,93.6,yes,6.0,average,mixed,high,moderate,96.9
3953,17,male,b.tech,6.74,41.4,yes,4.9,average,self-study,high,moderate,62.5
3954,20,female,b.tech,2.39,62.7,yes,9.0,average,online videos,low,moderate,67.5
3955,18,male,b.tech,4.22,48.0,yes,8.6,average,mixed,high,moderate,70.5
3956,23,male,b.tech,1.42,98.8,yes,5.5,poor,self-study,medium,moderate,53.8
3957,19,female,b.sc,6.33,49.4,yes,7.4,poor,mixed,low,easy,68.9
3958,23,female,ba,0.91,99.0,yes,8.3,poor,online videos,medium,hard,39.9
3959,22,female,b.tech,3.96,94.5,yes,7.3,good,online videos,high,easy,77.4
3960,22,other,b.com,7.67,47.6,yes,6.8,good,self-study,medium,moderate,74.0
3961,19,female,b.com,5.58,70.2,yes,9.0,good,group study,high,easy,76.4
3962,17,female,b.com,4.26,55.1,yes,7.8,average,group study,medium,moderate,51.3
3963,20,male,bba,0.17,55.9,yes,5.8,good,self-study,medium,moderate,21.9
3964,22,male,diploma,2.43,41.1,yes,9.8,good,coaching,medium,moderate,60.0
3965,18,female,b.tech,7.89,73.6,yes,4.1,average,coaching,medium,moderate,88.4
3966,17,female,b.tech,7.88,98.5,no,6.1,good,mixed,medium,easy,81.2
3967,23,other,bba,5.91,94.0,yes,4.9,poor,online videos,low,moderate,57.2
3968,22,other,bba,3.19,86.2,yes,6.1,poor,coaching,low,moderate,59.3
3969,22,female,b.com,6.99,56.1,yes,6.4,poor,mixed,low,hard,66.7
3970,20,male,b.sc,5.46,47.7,no,5.2,poor,coaching,medium,easy,56.9
3971,21,male,b.tech,2.1,70.9,yes,5.0,average,mixed,high,easy,43.8
3972,18,other,diploma,1.23,71.5,yes,6.9,average,group study,low,moderate,33.9
3973,17,other,b.tech,5.76,42.8,yes,5.7,average,online videos,medium,moderate,57.7
3974,23,other,ba,7.87,50.9,yes,7.1,good,mixed,high,hard,100.0
3975,17,female,b.sc,0.5,75.3,no,4.5,average,coaching,low,hard,48.7
3976,23,female,bca,7.35,65.0,yes,7.2,good,self-study,low,moderate,72.8
3977,19,other,b.sc,3.63,69.1,yes,5.2,poor,coaching,low,hard,50.9
3978,22,other,b.com,2.34,86.3,yes,4.1,good,self-study,low,moderate,59.9
3979,20,male,b.com,2.73,80.5,yes,6.9,average,mixed,medium,hard,45.6
3980,21,female,b.tech,6.3,88.7,yes,6.1,poor,self-study,high,moderate,83.5
3981,19,male,b.com,7.21,60.2,yes,5.9,average,coaching,low,moderate,69.1
3982,23,female,b.com,6.21,96.6,yes,5.2,average,online videos,medium,moderate,80.2
3983,22,other,b.sc,3.86,94.6,yes,6.1,average,online videos,high,hard,70.6
3984,21,female,b.tech,2.94,78.0,yes,8.6,poor,self-study,low,easy,29.9
3985,22,female,b.tech,0.08,85.1,yes,7.7,average,coaching,medium,easy,56.1
3986,18,other,b.com,0.2,92.0,yes,8.8,poor,self-study,medium,easy,21.1
3987,24,male,b.com,2.14,91.0,yes,5.9,poor,group study,low,moderate,47.4
3988,19,female,b.tech,2.15,52.0,yes,8.9,average,group study,medium,moderate,39.7
3989,22,other,b.com,4.05,77.1,yes,7.6,average,mixed,low,moderate,57.2
3990,23,other,b.com,2.33,78.2,no,7.4,good,group study,medium,hard,61.5
3991,18,female,bca,3.86,94.4,yes,6.2,good,coaching,medium,moderate,75.2
3992,21,other,bca,1.71,49.2,yes,8.2,poor,mixed,high,easy,39.7
3993,19,female,b.tech,0.85,63.5,yes,9.0,good,group study,medium,moderate,49.4
3994,18,male,b.tech,6.64,87.8,yes,7.6,average,coaching,medium,easy,96.7
3995,19,male,diploma,1.67,95.9,yes,4.9,good,mixed,medium,moderate,58.7
3996,22,other,bca,2.91,80.4,yes,9.1,poor,coaching,medium,easy,70.3
3997,20,male,bca,7.42,70.3,yes,9.3,good,mixed,medium,hard,95.2
3998,24,female,b.tech,0.08,65.2,no,4.4,poor,group study,high,moderate,46.2
3999,24,male,bba,5.69,80.7,yes,6.6,poor,online videos,high,easy,58.1
4000,23,male,b.tech,0.23,83.9,yes,6.9,good,self-study,high,easy,51.6
4001,17,male,bba,4.31,78.4,yes,6.3,average,mixed,low,moderate,74.1
4002,21,other,b.com,7.62,59.2,yes,9.7,poor,mixed,low,moderate,69.6
4003,23,other,b.sc,2.63,90.3,yes,9.6,good,mixed,low,moderate,67.9
4004,22,male,b.com,2.3,51.5,yes,5.9,poor,coaching,low,hard,47.7
4005,17,other,b.sc,7.71,52.6,yes,8.7,good,mixed,medium,hard,83.2
4006,17,male,ba,2.54,61.7,yes,7.4,average,group study,high,moderate,52.3
4007,22,other,b.tech,5.2,90.8,yes,9.3,poor,mixed,low,moderate,69.4
4008,23,male,b.tech,4.29,96.2,yes,4.8,good,group study,low,easy,48.1
4009,24,female,b.com,5.36,83.2,yes,4.8,poor,group study,high,moderate,55.1
4010,17,female,diploma,6.67,64.3,yes,6.0,good,self-study,low,easy,77.7
4011,19,female,bba,3.4,89.9,yes,7.7,poor,mixed,high,moderate,69.6
4012,22,male,b.tech,3.46,97.3,no,7.3,average,coaching,medium,moderate,55.1
4013,18,female,bca,1.03,46.5,yes,5.2,poor,self-study,medium,easy,30.8
4014,22,female,bca,5.69,69.7,yes,5.2,average,group study,low,moderate,70.6
4015,22,male,bba,4.56,71.0,yes,4.9,good,online videos,high,moderate,78.5
4016,20,male,b.sc,6.09,92.9,yes,9.2,average,mixed,high,easy,79.1
4017,20,other,bba,6.53,85.2,yes,4.8,good,coaching,high,easy,96.6
4018,22,other,b.com,1.82,64.7,yes,7.4,average,online videos,high,easy,52.6
4019,23,female,b.tech,2.69,69.4,yes,4.9,good,mixed,low,easy,53.6
4020,22,female,b.sc,5.34,78.0,yes,5.8,average,group study,high,moderate,50.6
4021,19,other,diploma,6.18,87.6,yes,6.8,good,mixed,high,moderate,89.3
4022,24,male,bca,7.07,88.2,yes,6.2,poor,group study,medium,easy,72.4
4023,18,female,bca,5.61,95.1,yes,7.4,good,self-study,medium,hard,82.6
4024,19,male,bba,5.41,94.4,yes,8.0,poor,mixed,medium,easy,62.3
4025,20,female,bca,1.75,93.9,yes,4.4,average,online videos,low,moderate,29.0
4026,24,female,bba,3.86,84.2,yes,4.9,average,self-study,high,moderate,56.2
4027,20,male,ba,3.26,60.4,no,7.9,average,self-study,high,easy,53.3
4028,17,other,bca,1.09,61.2,yes,5.0,average,self-study,low,moderate,34.6
4029,17,male,ba,5.16,70.6,yes,7.6,good,self-study,medium,hard,80.5
4030,22,female,bba,2.7,80.1,yes,6.2,poor,coaching,low,moderate,54.6
4031,21,male,bca,5.21,67.6,yes,7.5,good,coaching,low,moderate,78.5
4032,24,other,b.sc,7.9,57.3,yes,7.9,good,online videos,high,moderate,83.4
4033,23,male,bca,3.72,45.9,yes,8.4,average,online videos,high,moderate,56.4
4034,23,male,bca,0.12,54.9,yes,5.9,poor,mixed,medium,moderate,35.7
4035,20,female,b.sc,4.0,82.6,yes,9.7,poor,online videos,high,hard,64.9
4036,24,other,b.tech,5.9,46.0,yes,7.7,average,mixed,low,moderate,65.7
4037,23,other,b.sc,7.91,92.1,yes,9.3,poor,mixed,medium,easy,87.7
4038,21,male,ba,2.38,76.3,yes,5.1,poor,mixed,high,moderate,54.1
4039,20,other,b.com,3.82,69.2,yes,6.2,average,group study,medium,easy,52.6
4040,24,female,b.tech,4.45,56.2,yes,6.9,average,mixed,low,moderate,56.0
4041,20,male,b.sc,5.99,74.3,yes,4.2,good,group study,medium,hard,87.7
4042,17,female,b.tech,4.35,51.5,yes,7.4,poor,self-study,low,moderate,44.5
4043,21,female,bba,7.27,47.4,yes,9.1,good,self-study,low,moderate,83.6
4044,22,other,ba,3.69,43.6,no,4.6,average,self-study,high,easy,48.0
4045,18,other,b.tech,0.08,99.4,yes,7.2,poor,mixed,low,moderate,37.1
4046,21,female,bca,1.42,57.9,yes,7.9,poor,online videos,high,moderate,33.2
4047,19,female,b.sc,2.11,96.1,yes,6.9,poor,group study,low,moderate,25.9
4048,24,other,bca,4.39,97.0,yes,9.2,good,mixed,low,moderate,76.1
4049,19,other,b.tech,2.74,74.4,yes,9.2,poor,mixed,high,hard,65.9
4050,23,female,b.tech,6.75,78.4,yes,4.3,average,mixed,low,hard,69.9
4051,18,male,b.sc,2.27,88.3,yes,6.5,average,mixed,high,moderate,59.0
4052,22,female,b.tech,6.7,48.6,yes,9.9,good,coaching,high,easy,70.1
4053,21,female,b.sc,1.78,73.6,yes,6.1,poor,self-study,medium,moderate,41.7
4054,18,female,bca,1.14,77.4,yes,5.1,average,group study,low,moderate,37.3
4055,20,male,bba,3.71,47.9,yes,7.7,poor,mixed,low,moderate,31.4
4056,22,male,diploma,0.72,81.0,no,4.4,good,online videos,high,easy,47.4
4057,20,other,bba,1.3,99.4,yes,4.4,poor,group study,high,moderate,57.1
4058,18,other,b.sc,5.12,88.1,yes,4.1,average,coaching,low,easy,57.3
4059,20,female,ba,1.16,49.4,yes,8.4,good,coaching,medium,moderate,58.0
4060,18,female,b.tech,4.4,51.1,yes,9.3,good,mixed,high,moderate,74.1
4061,18,male,bca,4.44,46.8,yes,9.4,poor,self-study,medium,moderate,43.5
4062,21,male,b.tech,5.17,40.6,yes,8.7,poor,self-study,high,easy,54.3
4063,20,male,b.tech,5.79,96.8,yes,4.8,good,self-study,high,moderate,76.5
4064,19,male,b.tech,7.08,59.9,yes,5.7,poor,mixed,low,easy,67.9
4065,21,other,bba,4.91,74.0,yes,9.8,good,group study,medium,easy,69.8
4066,19,other,diploma,1.89,71.5,yes,7.3,good,group study,medium,moderate,67.9
4067,19,male,bca,2.15,70.6,yes,9.3,average,self-study,medium,hard,50.8
4068,24,male,b.tech,7.35,94.3,yes,9.1,poor,online videos,high,hard,79.5
4069,20,male,ba,2.58,97.0,yes,7.1,poor,online videos,low,moderate,60.5
4070,20,male,b.tech,1.28,49.4,yes,4.2,poor,self-study,medium,moderate,23.7
4071,23,other,bba,6.85,71.5,yes,9.8,poor,online videos,high,hard,87.5
4072,18,female,ba,7.91,88.9,yes,7.5,average,online videos,high,hard,91.3
4073,19,female,b.sc,0.1,55.4,yes,5.9,poor,online videos,low,easy,23.4
4074,17,other,bca,0.4,95.5,yes,6.8,average,online videos,low,easy,61.6
4075,19,male,b.com,5.9,65.6,yes,7.0,good,online videos,medium,moderate,58.2
4076,23,other,b.tech,3.44,71.0,yes,5.9,poor,online videos,low,easy,34.0
4077,17,other,bca,6.02,77.8,yes,7.3,good,self-study,high,easy,100.0
4078,19,male,ba,1.04,50.6,yes,7.3,poor,self-study,medium,easy,32.8
4079,17,other,bba,7.02,72.7,yes,9.2,average,online videos,high,moderate,95.0
4080,23,other,diploma,4.69,49.3,yes,6.1,poor,coaching,high,moderate,65.6
4081,20,male,b.com,2.8,47.9,yes,6.7,poor,group study,low,moderate,40.9
4082,20,other,bba,7.37,98.4,yes,5.4,average,self-study,high,moderate,100.0
4083,21,male,b.tech,7.26,77.0,yes,9.6,good,mixed,medium,moderate,89.6
4084,24,female,b.sc,5.66,48.0,yes,5.3,good,coaching,high,easy,75.5
4085,19,female,ba,1.25,40.7,yes,9.6,average,coaching,low,moderate,40.8
4086,23,female,b.tech,7.41,70.7,yes,8.3,good,mixed,high,moderate,100.0
4087,19,other,b.sc,3.59,49.0,yes,4.4,average,self-study,low,moderate,23.2
4088,24,male,bca,0.31,70.2,yes,9.3,poor,mixed,low,easy,38.7
4089,23,male,bba,2.95,97.5,yes,7.7,average,group study,medium,easy,69.4
4090,21,other,ba,7.65,50.6,yes,7.0,average,group study,low,moderate,89.8
4091,24,female,b.tech,4.29,51.3,yes,9.8,good,group study,low,easy,75.3
4092,20,male,b.tech,7.71,95.0,yes,4.5,poor,online videos,medium,moderate,100.0
4093,17,other,ba,0.12,68.4,yes,4.5,good,coaching,medium,moderate,44.5
4094,20,male,diploma,4.67,45.0,yes,5.5,good,coaching,low,moderate,50.4
4095,23,male,b.tech,2.66,76.5,yes,4.4,poor,coaching,low,easy,51.2
4096,21,male,b.sc,5.61,42.0,yes,9.2,good,self-study,high,moderate,81.3
4097,20,male,b.tech,1.68,49.8,yes,6.4,good,online videos,low,easy,49.5
4098,23,other,diploma,4.98,68.1,yes,6.8,poor,online videos,medium,easy,47.1
4099,24,other,bba,2.18,78.5,yes,9.8,average,mixed,high,hard,62.8
4100,21,male,b.tech,1.57,47.0,yes,9.5,poor,coaching,low,hard,42.1
4101,20,other,b.tech,7.76,99.2,yes,8.3,average,online videos,medium,hard,92.1
4102,22,male,b.sc,5.18,98.7,yes,4.1,average,mixed,low,easy,88.0
4103,17,other,b.sc,5.07,98.1,yes,6.0,poor,self-study,low,moderate,71.6
4104,20,female,b.com,7.37,65.8,yes,6.4,poor,self-study,high,moderate,75.6
4105,21,male,b.tech,1.67,44.7,yes,4.9,poor,coaching,low,hard,43.5
4106,22,male,diploma,3.03,58.2,yes,5.4,average,online videos,low,moderate,36.8
4107,21,male,b.sc,2.47,93.8,yes,5.4,poor,mixed,high,moderate,65.9
4108,23,male,b.sc,6.95,46.8,yes,7.4,good,mixed,high,easy,74.3
4109,19,other,b.com,3.4,90.0,yes,7.2,average,online videos,medium,easy,58.1
4110,17,female,b.com,4.69,81.3,yes,6.4,good,mixed,high,moderate,76.0
4111,22,female,b.sc,4.86,59.1,yes,5.8,average,mixed,medium,easy,58.3
4112,17,other,b.tech,3.69,71.6,yes,7.7,average,online videos,low,moderate,52.9
4113,19,female,b.sc,0.08,75.2,yes,4.8,average,self-study,medium,easy,19.599
4114,18,male,b.sc,7.73,73.8,yes,8.4,average,self-study,low,easy,75.0
4115,18,other,b.tech,7.55,88.9,yes,4.9,poor,mixed,low,moderate,90.6
4116,18,male,b.com,4.72,47.4,yes,7.5,average,mixed,high,easy,72.3
4117,19,other,bca,7.62,93.6,yes,7.9,average,group study,medium,hard,93.1
4118,20,other,bba,5.75,73.4,yes,4.1,average,coaching,low,easy,71.4
4119,19,male,diploma,0.68,94.2,yes,7.3,average,mixed,low,easy,59.9
4120,24,other,b.sc,2.49,70.3,yes,5.3,good,self-study,medium,moderate,55.0
4121,21,female,b.tech,0.08,75.1,yes,6.7,poor,online videos,low,easy,19.8
4122,19,male,b.tech,0.19,71.4,yes,9.3,poor,group study,medium,moderate,32.0
4123,18,female,diploma,0.29,58.0,yes,6.2,poor,mixed,high,moderate,32.0
4124,23,other,b.com,3.63,71.9,yes,5.5,good,online videos,medium,easy,57.8
4125,18,female,bba,3.54,51.2,yes,4.1,poor,group study,medium,easy,62.1
4126,19,other,b.sc,1.85,68.0,yes,6.5,good,self-study,medium,moderate,44.3
4127,20,other,b.sc,4.93,95.5,yes,5.1,good,online videos,medium,easy,70.3
4128,22,other,diploma,1.44,70.2,yes,4.6,good,coaching,medium,moderate,45.1
4129,17,other,b.tech,5.26,50.7,yes,6.5,average,mixed,medium,moderate,65.4
4130,21,male,b.com,7.74,78.9,yes,5.5,average,group study,low,moderate,71.0
4131,20,male,bca,4.67,70.8,yes,9.8,average,mixed,medium,easy,79.3
4132,21,female,b.tech,2.31,54.0,yes,6.7,average,mixed,medium,moderate,58.5
4133,18,female,b.sc,7.09,44.5,no,6.2,poor,group study,low,moderate,57.7
4134,18,female,b.sc,7.65,92.5,yes,8.5,poor,group study,medium,easy,86.5
4135,23,female,b.tech,4.33,89.4,yes,8.8,poor,mixed,high,easy,80.0
4136,19,other,b.tech,1.63,71.7,yes,6.6,good,self-study,low,easy,65.8
4137,21,other,b.com,0.16,98.8,yes,5.1,poor,self-study,medium,hard,48.9
4138,19,male,b.sc,4.02,60.2,yes,5.4,poor,self-study,low,moderate,40.3
4139,17,other,bca,5.99,47.5,yes,4.2,average,online videos,medium,moderate,57.5
4140,21,male,b.com,3.98,50.0,yes,9.2,good,online videos,medium,moderate,64.8
4141,23,male,bca,4.89,84.3,yes,9.9,good,self-study,low,moderate,61.2
4142,20,female,bca,5.11,87.1,yes,9.4,average,mixed,high,easy,78.0
4143,20,female,b.sc,7.13,84.1,yes,8.7,good,coaching,low,easy,85.8
4144,21,male,bba,7.23,47.9,yes,4.1,average,group study,high,easy,61.4
4145,24,other,b.sc,2.62,79.5,yes,8.5,average,group study,low,moderate,66.7
4146,18,female,b.tech,4.46,78.6,yes,8.7,good,self-study,medium,moderate,70.7
4147,24,other,b.sc,0.15,52.7,yes,9.9,average,coaching,low,hard,38.7
4148,21,male,b.sc,2.31,63.2,yes,6.7,good,group study,low,moderate,58.9
4149,20,male,b.com,7.63,91.2,yes,8.5,average,mixed,high,moderate,93.1
4150,23,other,b.tech,0.14,56.5,yes,9.6,good,self-study,low,moderate,23.9
4151,21,other,b.sc,3.23,60.4,yes,9.3,poor,mixed,low,easy,57.7
4152,23,female,bba,2.83,89.8,yes,9.1,poor,group study,high,easy,52.8
4153,18,female,b.tech,6.65,73.2,yes,6.4,average,coaching,medium,easy,92.4
4154,19,male,bca,5.67,98.4,yes,6.3,average,online videos,medium,moderate,73.2
4155,18,female,diploma,2.28,98.3,yes,8.5,good,coaching,medium,moderate,73.4
4156,22,female,b.com,3.51,73.5,yes,9.7,poor,mixed,medium,easy,75.6
4157,21,other,b.tech,4.3,48.0,yes,5.2,average,online videos,low,easy,47.0
4158,24,other,b.sc,7.1,72.9,yes,7.7,good,coaching,high,moderate,100.0
4159,23,male,bba,2.28,61.5,no,6.4,average,mixed,high,moderate,45.2
4160,20,female,b.tech,7.91,93.5,no,6.4,good,online videos,low,moderate,84.0
4161,19,other,b.sc,7.56,58.5,yes,8.8,average,self-study,medium,moderate,69.1
4162,20,male,b.com,4.26,41.9,yes,4.3,good,online videos,high,hard,45.6
4163,22,male,ba,2.03,75.8,yes,6.1,average,self-study,low,hard,40.8
4164,22,other,b.com,2.17,47.3,yes,9.0,poor,mixed,high,moderate,38.0
4165,23,other,b.com,5.1,98.8,yes,6.5,poor,online videos,high,easy,77.3
4166,17,other,b.sc,7.64,89.2,yes,7.8,good,coaching,low,hard,100.0
4167,19,other,bba,2.1,89.8,yes,9.5,poor,online videos,low,moderate,69.4
4168,19,male,b.sc,6.48,54.7,yes,9.2,good,group study,high,moderate,64.1
4169,18,male,diploma,3.32,69.4,yes,5.1,average,coaching,low,easy,52.7
4170,24,female,bba,4.58,65.7,yes,8.6,average,self-study,low,easy,64.4
4171,17,other,b.tech,1.96,44.8,yes,5.0,poor,online videos,low,easy,44.3
4172,19,other,b.tech,7.53,41.9,yes,6.9,poor,self-study,medium,moderate,69.8
4173,24,male,b.tech,1.96,43.5,no,9.5,average,self-study,medium,moderate,39.8
4174,21,other,ba,7.69,49.2,yes,5.7,poor,self-study,high,easy,71.3
4175,19,other,bca,5.93,66.2,yes,6.3,good,mixed,high,moderate,84.0
4176,23,male,b.tech,7.43,92.3,yes,6.2,average,online videos,high,moderate,78.2
4177,24,male,b.sc,2.76,71.1,yes,6.9,average,group study,medium,moderate,44.1
4178,22,female,b.sc,4.87,97.7,yes,4.1,good,mixed,low,moderate,59.5
4179,21,other,b.tech,7.11,55.0,yes,4.7,good,mixed,high,moderate,74.6
4180,21,other,b.tech,4.59,59.2,yes,6.4,good,mixed,high,moderate,68.0
4181,21,male,b.sc,4.73,99.1,yes,6.4,poor,group study,high,moderate,66.7
4182,18,other,b.sc,7.2,96.4,no,9.2,good,self-study,high,moderate,95.5
4183,20,female,bba,0.62,48.8,yes,7.4,average,online videos,high,moderate,40.9
4184,21,other,b.sc,4.67,75.2,yes,7.4,average,mixed,low,easy,68.8
4185,17,male,bca,3.48,74.7,yes,9.2,poor,self-study,high,moderate,68.8
4186,20,other,bca,7.91,83.3,yes,8.1,average,self-study,medium,hard,82.6
4187,18,female,b.tech,0.08,84.0,yes,5.3,average,coaching,high,easy,53.1
4188,21,male,b.sc,4.67,75.1,yes,9.7,poor,mixed,medium,easy,66.2
4189,24,female,b.com,6.86,69.7,yes,5.0,average,self-study,high,easy,82.9
4190,17,female,b.sc,6.4,66.7,yes,5.4,average,group study,low,easy,66.4
4191,18,other,b.tech,2.85,58.4,no,5.7,good,group study,high,moderate,55.3
4192,23,female,b.com,5.06,73.8,yes,6.4,average,group study,low,moderate,72.4
4193,19,female,b.com,1.23,42.8,yes,8.5,poor,group study,medium,easy,39.4
4194,17,female,bba,0.08,59.2,yes,4.3,good,self-study,medium,easy,19.599
4195,19,male,bca,0.08,93.4,yes,9.9,average,coaching,high,easy,53.1
4196,24,other,b.com,1.58,83.2,yes,4.8,good,coaching,low,hard,44.1
4197,23,male,b.sc,4.47,81.4,yes,5.7,average,coaching,medium,moderate,89.7
4198,18,female,ba,0.46,40.6,no,6.1,good,mixed,low,moderate,37.2
4199,22,female,bca,1.56,77.7,yes,4.4,average,mixed,high,easy,40.0
4200,21,male,bba,2.66,73.9,yes,5.3,poor,mixed,low,easy,48.0
4201,18,male,ba,5.82,93.8,yes,4.5,poor,group study,medium,moderate,84.6
4202,17,male,b.sc,3.69,74.9,yes,8.4,good,group study,low,hard,63.7
4203,24,female,b.tech,5.06,67.8,no,9.2,average,coaching,high,easy,100.0
4204,23,other,diploma,0.31,56.0,yes,7.2,good,self-study,medium,easy,22.1
4205,23,other,bca,3.83,49.4,yes,6.2,good,self-study,medium,easy,69.9
4206,18,other,diploma,2.08,52.2,yes,5.7,average,mixed,medium,moderate,30.6
4207,19,other,b.tech,4.45,56.5,no,7.8,good,group study,high,easy,66.8
4208,21,male,b.com,6.33,55.9,yes,7.9,average,coaching,low,easy,73.0
4209,18,male,bca,2.52,76.9,yes,8.8,average,coaching,high,moderate,68.5
4210,23,female,bca,1.3,71.4,yes,5.3,poor,coaching,low,easy,31.2
4211,24,other,b.sc,6.05,51.5,yes,6.3,average,mixed,high,moderate,69.7
4212,19,male,b.com,4.78,95.0,yes,7.7,average,mixed,low,moderate,64.3
4213,19,male,b.tech,3.01,44.2,no,6.7,average,online videos,medium,easy,48.1
4214,23,other,b.sc,7.86,62.9,yes,6.0,good,coaching,medium,moderate,100.0
4215,23,male,b.sc,7.19,96.1,no,5.0,poor,self-study,medium,moderate,78.5
4216,19,other,b.tech,5.18,65.3,yes,8.0,average,group study,high,moderate,69.4
4217,22,male,b.sc,0.91,41.7,yes,6.1,average,online videos,low,easy,20.7
4218,23,male,ba,7.77,43.5,yes,9.3,average,coaching,low,easy,81.5
4219,23,other,bba,2.06,61.2,yes,8.1,good,online videos,medium,easy,54.6
4220,18,other,b.sc,4.66,62.8,no,4.5,good,coaching,low,hard,71.0
4221,23,female,b.sc,7.7,54.2,yes,9.2,poor,online videos,low,moderate,73.4
4222,22,female,bca,3.61,58.9,yes,8.8,average,self-study,high,moderate,53.1
4223,19,female,b.com,7.11,62.2,yes,5.4,poor,self-study,high,hard,71.8
4224,22,female,bca,6.92,43.9,yes,4.2,good,coaching,low,easy,79.6
4225,18,male,diploma,3.01,93.8,yes,5.9,good,mixed,medium,easy,70.2
4226,18,female,bba,2.44,83.3,yes,9.4,good,self-study,high,hard,47.2
4227,19,other,bca,5.86,69.8,yes,7.7,average,online videos,medium,easy,70.6
4228,24,female,bba,7.91,92.6,yes,7.9,good,group study,high,easy,100.0
4229,19,female,b.sc,0.51,68.0,yes,9.6,poor,coaching,high,moderate,50.1
4230,19,other,bca,4.09,81.7,yes,5.9,good,mixed,medium,moderate,76.2
